1,Renee,Mixed,Cheap,Chelsea,09:00,23:00,3.2,TRUE
668,Belia,Chinese,Cheap,Morningside Heights,07:00,16:00,3.9,FALSE
669,Esmaria,Chinese,Cheap,Inwood,08:00,21:00,2.1,TRUE
670,Tonie,French,Cheap,Murray Hill,06:00,18:00,3.1,FALSE
671,Tami,African,Cheap,Greenwich Village,11:00,21:00,3.8,TRUE
672,Aurthur,Italian,Cheap,Turtle Bay,11:00,20:00,3.9,FALSE
673,Melanie,Spanish,Expensive,West Village,08:00,17:00,4.8,TRUE
674,Cristionna,American,Expensive,Upper West Side,07:00,21:00,5.0,TRUE
675,Baldwin,Japanese,Expensive,Washington Heights,10:00,23:00,4.8,FALSE
676,Octavia,American,Medium,SoHo,11:00,22:00,4.1,TRUE
677,Sauveur,Mexican,Medium,Battery Park City,06:00,21:00,3.5,FALSE
678,Jaclin,French,Cheap,SoHo,08:00,19:00,4.8,FALSE
679,Donielle,Japanese,Medium,Kips Bay,09:00,18:00,4.4,FALSE
680,Krishnah,Korean,Expensive,Chelsea,09:00,22:00,4.0,TRUE
681,Happy,French,Cheap,TriBeCa,08:00,23:00,3.9,FALSE
682,Derrik,African,Cheap,TriBeCa,10:00,18:00,2.5,FALSE
683,Tiffie,Chinese,Expensive,Greenwich Village,08:00,18:00,2.8,TRUE
684,Ewen,Korean,Expensive,Kips Bay,10:00,17:00,2.6,FALSE
685,Flemming,Mixed,Medium,SoHo,07:00,18:00,4.1,TRUE
686,Thibaut,American,Cheap,Gramercy Park,09:00,16:00,4.6,FALSE
687,Joscelin,Mixed,Expensive,Harlem,10:00,16:00,2.2,TRUE
688,Jakob,Italian,Expensive,Kips Bay,06:00,19:00,4.4,FALSE
689,Rustin,Mexican,Medium,Murray Hill,07:00,17:00,4.4,TRUE
690,Lurline,Korean,Expensive,Central Harlem,08:00,23:00,2.1,TRUE
691,Cheston,American,Expensive,Chelsea,07:00,16:00,2.6,FALSE
692,Anabelle,Spanish,Medium,TriBeCa,08:00,21:00,2.1,TRUE
693,Shadow,French,Expensive,Inwood,08:00,16:00,2.5,TRUE
694,Aldridge,Mexican,Expensive,Midtown,07:00,19:00,4.2,FALSE
695,Amble,Mexican,Medium,Midtown,11:00,18:00,2.4,FALSE
696,Creighton,Korean,Cheap,Washington Heights,06:00,21:00,2.7,FALSE
697,Leicester,Spanish,Medium,Central Harlem,07:00,18:00,4.9,TRUE
698,Colene,Mixed,Cheap,Turtle Bay,08:00,17:00,3.7,FALSE
699,Freeland,Italian,Medium,Harlem,11:00,22:00,3.7,TRUE
700,Danyelle,Chinese,Cheap,Greenwich Village,11:00,19:00,4.4,FALSE
701,Jilly,French,Cheap,Harlem,11:00,19:00,4.1,FALSE
702,Dwayne,French,Expensive,Midtown,09:00,22:00,3.1,FALSE
703,Ricky,African,Expensive,Gramercy Park,06:00,20:00,3.9,TRUE
704,Lorain,Spanish,Expensive,Upper East Side,08:00,19:00,2.3,TRUE
705,Gerry,French,Medium,Washington Heights,06:00,18:00,4.8,FALSE
706,Jeff,Japanese,Expensive,TriBeCa,08:00,20:00,3.8,FALSE
707,Kent,Spanish,Cheap,Central Harlem,10:00,23:00,4.4,TRUE
708,Cassondra,Italian,Medium,SoHo,06:00,19:00,2.3,FALSE
709,Burk,Chinese,Medium,Chelsea,11:00,16:00,3.1,FALSE
710,Kelcie,Italian,Medium,Greenwich Village,09:00,16:00,2.7,TRUE
711,Montgomery,African,Expensive,Gramercy Park,09:00,18:00,3.0,TRUE
712,Valentine,Mexican,Medium,Lower East Side,10:00,22:00,3.2,TRUE
713,Erda,Chinese,Expensive,Battery Park City,10:00,23:00,5.0,TRUE
714,Ody,American,Medium,West Village,10:00,22:00,4.1,FALSE
715,Sile,French,Expensive,Gramercy Park,11:00,18:00,3.0,TRUE
716,Noble,Mixed,Medium,Greenwich Village,11:00,19:00,4.7,TRUE
717,Silva,Spanish,Medium,Harlem,08:00,22:00,3.8,FALSE
718,Marie,African,Medium,Lower East Side,08:00,21:00,2.5,TRUE
719,Lyndsie,Italian,Cheap,Kips Bay,11:00,22:00,2.1,FALSE
720,Arlene,French,Medium,Upper West Side,09:00,23:00,4.3,FALSE
721,Arly,Spanish,Medium,Upper West Side,07:00,20:00,2.8,TRUE
722,Kinna,Chinese,Cheap,Washington Heights,08:00,21:00,4.2,FALSE
723,Jard,Japanese,Medium,Central Harlem,11:00,22:00,3.1,TRUE
724,Cornie,Japanese,Cheap,Turtle Bay,10:00,22:00,4.5,FALSE
725,Loreen,American,Medium,Upper West Side,09:00,19:00,4.9,TRUE
726,Corabelle,Italian,Expensive,Upper West Side,10:00,19:00,2.2,FALSE
727,Craggie,African,Expensive,Lower East Side,08:00,16:00,3.4,TRUE
728,Fenelia,American,Cheap,Morningside Heights,11:00,16:00,2.2,FALSE
729,Abraham,Mixed,Cheap,SoHo,10:00,17:00,4.5,FALSE
730,Cris,Mexican,Cheap,Chelsea,11:00,16:00,3.8,TRUE
731,Hermione,Mexican,Medium,Murray Hill,10:00,17:00,4.4,FALSE
732,Devlin,Mexican,Expensive,Chelsea,06:00,23:00,4.5,TRUE
733,Ham,African,Expensive,Washington Heights,08:00,16:00,4.9,TRUE
734,Vincenty,Mixed,Cheap,SoHo,09:00,16:00,3.7,FALSE
735,Tarrance,American,Cheap,Central Harlem,11:00,21:00,5.0,TRUE
736,Gratia,French,Cheap,SoHo,11:00,21:00,2.0,TRUE
737,Marianna,Mexican,Medium,West Village,11:00,17:00,2.1,FALSE
738,Alair,Mixed,Medium,Lower East Side,11:00,22:00,3.2,FALSE
739,Alicea,Korean,Medium,Battery Park City,06:00,19:00,4.7,FALSE
740,Bondon,Chinese,Expensive,Central Harlem,10:00,19:00,3.4,TRUE
741,Lanna,Spanish,Expensive,Murray Hill,11:00,17:00,2.8,TRUE
742,Adler,Mexican,Expensive,Morningside Heights,09:00,20:00,3.9,FALSE
743,Zacharia,Mexican,Cheap,Greenwich Village,10:00,17:00,3.8,TRUE
744,Jan,African,Medium,Midtown,07:00,23:00,2.2,FALSE
745,Frank,Mixed,Cheap,SoHo,10:00,18:00,3.5,TRUE
746,Alina,African,Medium,West Village,11:00,22:00,2.9,TRUE
747,Lula,African,Medium,Turtle Bay,08:00,18:00,4.8,TRUE
748,Phil,Mixed,Expensive,Morningside Heights,10:00,18:00,2.2,FALSE
749,Hunfredo,Mexican,Medium,Upper East Side,06:00,20:00,2.9,FALSE
750,Caro,French,Medium,West Village,09:00,20:00,2.2,FALSE
751,Derby,Italian,Cheap,Murray Hill,11:00,22:00,2.0,TRUE
752,Zachery,Japanese,Medium,Inwood,09:00,16:00,3.5,TRUE
753,Fabiano,Mixed,Cheap,Kips Bay,09:00,20:00,3.4,FALSE
754,Giorgio,Chinese,Expensive,TriBeCa,10:00,18:00,4.5,TRUE
755,Simeon,Korean,Expensive,Battery Park City,09:00,23:00,3.9,FALSE
756,Bonni,French,Cheap,Greenwich Village,07:00,19:00,4.0,FALSE
757,Daron,Italian,Medium,Inwood,09:00,22:00,4.9,FALSE
758,Miran,French,Expensive,Battery Park City,07:00,20:00,3.3,FALSE
759,Dulcinea,Italian,Medium,Inwood,09:00,17:00,4.7,FALSE
760,Bartholomeus,African,Expensive,Gramercy Park,06:00,20:00,2.9,FALSE
761,Kristien,African,Expensive,Gramercy Park,11:00,18:00,3.0,FALSE
762,Gabi,French,Medium,Greenwich Village,09:00,17:00,4.7,TRUE
763,Sadella,French,Medium,Lower East Side,06:00,21:00,2.5,TRUE
764,Annetta,Japanese,Expensive,Greenwich Village,10:00,20:00,3.4,FALSE
765,Jim,Korean,Medium,Harlem,10:00,18:00,3.9,TRUE
766,Ula,French,Medium,Inwood,07:00,17:00,2.4,FALSE
767,Lanna,Mixed,Cheap,Central Harlem,10:00,18:00,3.7,FALSE
768,Alexine,Japanese,Expensive,Midtown,07:00,16:00,2.7,FALSE
769,Riva,Mexican,Expensive,Lower East Side,06:00,20:00,4.5,TRUE
770,Hillie,African,Expensive,Battery Park City,09:00,20:00,4.2,FALSE
771,Calv,Mixed,Expensive,Upper West Side,09:00,20:00,2.3,TRUE
772,Sylvan,Japanese,Medium,Battery Park City,11:00,19:00,4.6,FALSE
773,Angelina,Mixed,Cheap,West Village,10:00,19:00,3.4,TRUE
774,Berta,African,Cheap,Harlem,08:00,16:00,3.4,TRUE
775,Henryetta,Japanese,Medium,Upper East Side,08:00,23:00,2.8,TRUE
776,Josey,American,Cheap,Lower East Side,11:00,20:00,4.3,FALSE
777,Ring,Mixed,Medium,Murray Hill,07:00,18:00,2.7,TRUE
778,Pen,Mixed,Cheap,West Village,11:00,22:00,4.2,TRUE
779,Janel,Chinese,Cheap,Inwood,10:00,22:00,2.7,FALSE
780,Enoch,Italian,Medium,SoHo,11:00,16:00,2.4,TRUE
781,Beret,Spanish,Expensive,TriBeCa,09:00,19:00,2.7,TRUE
782,Kipper,French,Cheap,SoHo,07:00,20:00,3.3,TRUE
783,Corney,Italian,Expensive,Washington Heights,08:00,21:00,3.6,TRUE
784,Dionis,Mexican,Cheap,Turtle Bay,07:00,18:00,3.1,FALSE
785,Yettie,Mixed,Expensive,Kips Bay,07:00,21:00,2.2,FALSE
786,Andriana,Mexican,Expensive,Turtle Bay,07:00,22:00,4.8,FALSE
787,Jefferey,Chinese,Expensive,Kips Bay,10:00,16:00,2.6,FALSE
788,Judith,Japanese,Cheap,SoHo,08:00,23:00,4.2,FALSE
789,Staford,Mexican,Medium,East Village,07:00,18:00,2.4,TRUE
790,Myrvyn,Mixed,Cheap,Murray Hill,08:00,16:00,4.3,FALSE
791,Bridie,African,Cheap,SoHo,09:00,22:00,4.5,TRUE
792,Lila,Mexican,Cheap,East Village,08:00,16:00,2.3,FALSE
793,Ailee,Japanese,Medium,Battery Park City,06:00,22:00,2.6,TRUE
794,Blanch,American,Medium,Midtown,11:00,22:00,4.4,FALSE
795,Alberta,Italian,Medium,Morningside Heights,11:00,20:00,4.2,FALSE
796,Malinde,Korean,Medium,East Village,10:00,18:00,2.7,FALSE
797,Carmita,Mexican,Cheap,Harlem,11:00,20:00,3.9,TRUE
798,Cloe,Spanish,Medium,West Village,07:00,18:00,3.6,FALSE
799,Elfrida,African,Expensive,East Village,10:00,17:00,3.6,TRUE
800,Kira,Mexican,Medium,Midtown,10:00,19:00,4.3,TRUE
801,Jennine,Chinese,Cheap,Washington Heights,07:00,16:00,4.1,FALSE
802,Ramon,Mexican,Medium,Central Harlem,11:00,18:00,3.2,FALSE
803,Arnold,Mixed,Cheap,Upper East Side,06:00,18:00,2.4,TRUE
804,Jane,African,Medium,Battery Park City,09:00,17:00,3.9,FALSE
805,Cristie,Mexican,Medium,Greenwich Village,07:00,20:00,3.1,TRUE
806,Lewie,French,Cheap,Inwood,11:00,19:00,4.1,TRUE
807,Murial,Mexican,Cheap,Midtown,09:00,20:00,4.5,TRUE
808,Burt,Chinese,Medium,Inwood,07:00,17:00,3.6,TRUE
809,Star,French,Medium,Lower East Side,11:00,17:00,2.1,FALSE
810,Sharia,Chinese,Cheap,East Village,09:00,18:00,4.4,FALSE
811,Yetta,Chinese,Medium,Inwood,09:00,23:00,4.2,FALSE
812,Linell,Japanese,Medium,Central Harlem,06:00,22:00,2.2,TRUE
813,Franciskus,Chinese,Cheap,Inwood,06:00,19:00,3.7,FALSE
814,Claudelle,Chinese,Medium,Upper East Side,09:00,18:00,2.4,TRUE
815,Rozanne,African,Expensive,Upper East Side,11:00,21:00,3.1,TRUE
816,Horatius,American,Expensive,Upper East Side,09:00,22:00,2.2,FALSE
817,King,Spanish,Cheap,Battery Park City,06:00,17:00,3.5,TRUE
818,Velma,Italian,Medium,Midtown,08:00,16:00,3.8,FALSE
819,Faye,Mexican,Cheap,Kips Bay,10:00,20:00,3.5,TRUE
820,Richard,Japanese,Expensive,Upper West Side,11:00,16:00,2.3,FALSE
821,Ailey,French,Medium,TriBeCa,06:00,23:00,2.6,FALSE
822,Dana,Mixed,Expensive,TriBeCa,09:00,22:00,3.5,TRUE
823,Tim,African,Cheap,West Village,08:00,21:00,4.3,FALSE
824,Carolyne,Korean,Expensive,Morningside Heights,09:00,16:00,2.5,TRUE
825,Dorian,American,Expensive,SoHo,06:00,20:00,3.1,FALSE
826,Goldie,Japanese,Cheap,Morningside Heights,10:00,21:00,3.9,TRUE
827,Jillana,French,Expensive,TriBeCa,10:00,17:00,5.0,TRUE
828,Shandy,American,Cheap,Murray Hill,11:00,16:00,2.2,FALSE
829,Bendite,Spanish,Expensive,East Village,06:00,21:00,4.4,TRUE
830,Carolan,Japanese,Cheap,West Village,08:00,21:00,3.6,TRUE
831,Caitlin,Italian,Medium,Upper West Side,07:00,17:00,4.9,TRUE
832,Augustina,Japanese,Expensive,Inwood,06:00,22:00,4.6,FALSE
833,Wilburt,Mixed,Expensive,Harlem,08:00,17:00,3.6,FALSE
834,Marysa,Spanish,Cheap,Washington Heights,09:00,23:00,3.6,TRUE
835,Rich,Japanese,Expensive,East Village,09:00,16:00,2.9,TRUE
836,Leilah,Japanese,Expensive,Upper West Side,06:00,19:00,4.0,TRUE
837,Rhett,French,Medium,Murray Hill,10:00,18:00,3.8,TRUE
838,Jdavie,Italian,Expensive,Washington Heights,11:00,19:00,4.9,FALSE
839,Wilmer,Japanese,Medium,Inwood,08:00,18:00,4.8,TRUE
840,Basil,Korean,Expensive,Murray Hill,06:00,16:00,2.9,FALSE
841,Urbanus,French,Cheap,Kips Bay,08:00,19:00,3.6,TRUE
842,Lurlene,Korean,Medium,Greenwich Village,08:00,23:00,2.8,TRUE
843,Fredi,Mixed,Cheap,Morningside Heights,07:00,21:00,4.0,FALSE
844,Ludovika,Chinese,Expensive,Gramercy Park,06:00,22:00,2.8,FALSE
845,Frederique,African,Expensive,East Village,08:00,22:00,2.6,TRUE
846,Aldric,Japanese,Medium,Central Harlem,11:00,17:00,2.8,FALSE
847,Bentlee,Chinese,Cheap,Battery Park City,10:00,23:00,3.9,TRUE
848,Domeniga,Korean,Medium,Greenwich Village,08:00,17:00,3.2,FALSE
849,Teodoro,Mixed,Cheap,SoHo,10:00,23:00,2.5,FALSE
850,Verene,Korean,Cheap,Inwood,09:00,23:00,2.8,TRUE
851,Jemimah,Mexican,Medium,West Village,08:00,21:00,3.2,FALSE
852,Tara,French,Cheap,SoHo,07:00,19:00,3.0,TRUE
853,Oren,Mexican,Medium,Gramercy Park,11:00,22:00,4.6,FALSE
854,Adria,French,Expensive,Washington Heights,07:00,22:00,4.1,TRUE
855,Vinni,Korean,Medium,Chelsea,06:00,17:00,4.6,FALSE
856,Afton,Italian,Cheap,Lower East Side,08:00,21:00,2.3,FALSE
857,Collin,American,Expensive,Morningside Heights,10:00,23:00,2.7,TRUE
858,Mariska,Mexican,Medium,Upper West Side,09:00,19:00,2.2,FALSE
859,Daisie,Italian,Cheap,Greenwich Village,07:00,21:00,3.4,TRUE
860,Kevon,Korean,Medium,Upper West Side,07:00,20:00,3.0,TRUE
861,Vanny,American,Expensive,Inwood,07:00,19:00,5.0,FALSE
862,Jessamyn,Italian,Expensive,Battery Park City,11:00,23:00,2.5,FALSE
863,Brooke,Spanish,Expensive,Inwood,07:00,19:00,3.1,FALSE
864,Coleman,Mixed,Expensive,Battery Park City,08:00,22:00,2.6,TRUE
865,Elva,American,Expensive,Morningside Heights,08:00,21:00,2.1,TRUE
866,Marylinda,Mexican,Medium,Washington Heights,07:00,23:00,2.9,TRUE
867,Yale,Mixed,Cheap,Midtown,06:00,22:00,4.6,FALSE
868,Lazar,Italian,Expensive,Battery Park City,10:00,21:00,4.9,TRUE
869,Costa,African,Cheap,Washington Heights,09:00,19:00,3.2,FALSE
870,Bell,Italian,Cheap,Lower East Side,11:00,21:00,2.3,FALSE
871,Orella,Korean,Medium,Lower East Side,10:00,22:00,2.1,FALSE
872,Cherilynn,Korean,Cheap,Upper West Side,06:00,22:00,4.1,TRUE
873,Natty,Mixed,Cheap,TriBeCa,08:00,21:00,2.6,FALSE
874,Wynne,French,Medium,Morningside Heights,06:00,16:00,3.3,FALSE
875,Salmon,Mixed,Expensive,Battery Park City,07:00,18:00,2.8,FALSE
876,Almeta,African,Expensive,Upper East Side,09:00,16:00,2.2,TRUE
877,Antoni,American,Medium,Harlem,06:00,21:00,4.0,FALSE
878,Evonne,Japanese,Cheap,Upper East Side,11:00,19:00,2.8,FALSE
879,Norry,French,Cheap,SoHo,09:00,16:00,4.9,TRUE
880,Brook,Chinese,Cheap,TriBeCa,08:00,19:00,3.6,TRUE
881,Koralle,Spanish,Expensive,Lower East Side,07:00,20:00,2.3,TRUE
882,Brynna,Korean,Cheap,Chelsea,09:00,22:00,3.9,TRUE
883,Torrie,Spanish,Medium,SoHo,08:00,18:00,2.1,FALSE
884,Harcourt,Chinese,Expensive,West Village,10:00,22:00,3.3,FALSE
885,Immanuel,Korean,Expensive,SoHo,11:00,17:00,4.2,FALSE
886,Allianora,Spanish,Expensive,Morningside Heights,06:00,18:00,2.8,TRUE
887,Cinderella,Korean,Expensive,Inwood,11:00,19:00,2.6,FALSE
888,Doralin,French,Expensive,Chelsea,07:00,20:00,3.3,TRUE
889,Ardenia,Mixed,Expensive,Morningside Heights,08:00,20:00,4.5,FALSE
890,Margret,Korean,Expensive,West Village,06:00,18:00,3.6,TRUE
891,Malinda,Chinese,Cheap,Central Harlem,07:00,20:00,4.9,TRUE
892,Maxim,African,Cheap,Morningside Heights,11:00,17:00,2.9,TRUE
893,Leif,Chinese,Expensive,Morningside Heights,08:00,18:00,3.1,FALSE
894,Clevie,Spanish,Medium,Battery Park City,11:00,17:00,2.1,FALSE
895,Dennie,French,Medium,Inwood,09:00,19:00,3.6,TRUE
896,Audrie,Mexican,Cheap,Upper East Side,09:00,19:00,2.5,FALSE
897,Tory,Mixed,Medium,Gramercy Park,06:00,18:00,2.9,FALSE
898,Ric,Mixed,Cheap,Midtown,09:00,20:00,4.8,FALSE
899,Moira,French,Cheap,Gramercy Park,09:00,18:00,4.2,FALSE
900,Tiffie,Chinese,Cheap,Inwood,07:00,20:00,4.8,FALSE
901,William,Korean,Medium,Chelsea,08:00,18:00,2.4,FALSE
902,Miquela,Mixed,Expensive,Turtle Bay,09:00,20:00,3.3,FALSE
903,Olin,Chinese,Medium,East Village,07:00,19:00,4.3,TRUE
904,Doti,French,Expensive,Murray Hill,10:00,17:00,2.3,TRUE
905,Robinet,Spanish,Expensive,West Village,10:00,22:00,4.8,TRUE
906,Bail,Mixed,Medium,Battery Park City,09:00,18:00,3.7,FALSE
907,Shalna,American,Medium,Turtle Bay,06:00,21:00,5.0,FALSE
908,Boot,Chinese,Expensive,Upper East Side,08:00,19:00,2.5,FALSE
909,Maurits,Chinese,Expensive,Murray Hill,09:00,22:00,4.4,FALSE
910,Drona,Japanese,Medium,Lower East Side,07:00,23:00,4.8,FALSE
911,Aili,French,Cheap,Morningside Heights,06:00,20:00,4.2,FALSE
912,Maximo,Mexican,Medium,Midtown,07:00,22:00,3.4,FALSE
913,Gradey,Korean,Cheap,Battery Park City,11:00,18:00,3.6,TRUE
914,Buck,Italian,Medium,Turtle Bay,10:00,21:00,4.9,TRUE
915,Ray,Spanish,Medium,Murray Hill,07:00,18:00,2.3,FALSE
916,Shaughn,Chinese,Medium,Turtle Bay,06:00,20:00,2.3,TRUE
917,Maisie,African,Medium,Battery Park City,09:00,16:00,3.2,TRUE
918,Gerhardt,American,Expensive,SoHo,06:00,16:00,4.0,FALSE
919,Rozalin,American,Medium,Midtown,10:00,20:00,2.6,TRUE
920,Bentley,African,Expensive,Greenwich Village,08:00,20:00,4.2,TRUE
921,Roana,French,Medium,Upper West Side,06:00,16:00,3.9,TRUE
922,Brion,Italian,Expensive,Upper West Side,08:00,16:00,3.8,TRUE
923,Bendicty,African,Expensive,West Village,09:00,17:00,3.3,FALSE
924,Merrill,Japanese,Expensive,Upper West Side,11:00,18:00,4.5,TRUE
925,Yuma,Chinese,Medium,TriBeCa,06:00,21:00,4.2,TRUE
926,Ashil,Japanese,Cheap,TriBeCa,11:00,16:00,4.2,TRUE
927,Boonie,Italian,Expensive,Central Harlem,06:00,19:00,4.9,TRUE
928,May,African,Cheap,TriBeCa,09:00,16:00,2.2,FALSE
929,Jenine,Japanese,Expensive,Murray Hill,10:00,20:00,4.7,TRUE
930,Krystal,Mixed,Cheap,Upper East Side,07:00,17:00,2.9,FALSE
931,Monroe,African,Medium,Turtle Bay,08:00,21:00,2.4,FALSE
932,Elfrieda,Mexican,Expensive,Gramercy Park,11:00,18:00,2.1,TRUE
933,Ermanno,Japanese,Medium,Central Harlem,09:00,20:00,4.3,FALSE
934,Devinne,Korean,Expensive,Midtown,10:00,19:00,2.5,TRUE
935,Elsie,American,Expensive,Lower East Side,11:00,23:00,3.2,FALSE
936,Gleda,African,Cheap,East Village,11:00,21:00,2.3,FALSE
937,Rosalie,Chinese,Expensive,Kips Bay,08:00,21:00,2.5,FALSE
938,Audra,American,Cheap,West Village,09:00,21:00,2.5,TRUE
939,Paige,Italian,Expensive,SoHo,07:00,23:00,2.8,FALSE
940,Allan,Japanese,Expensive,Harlem,06:00,17:00,4.2,TRUE
941,Hilton,Chinese,Expensive,Washington Heights,06:00,23:00,3.6,FALSE
942,Stephenie,Mixed,Medium,Washington Heights,09:00,21:00,3.2,FALSE
943,Auberta,Mexican,Cheap,Harlem,06:00,21:00,2.5,FALSE
944,Herve,American,Expensive,Inwood,07:00,17:00,2.1,FALSE
945,Wake,Spanish,Medium,Battery Park City,09:00,21:00,3.4,FALSE
946,Iorgo,Mixed,Expensive,East Village,11:00,23:00,3.5,TRUE
947,Yale,Korean,Expensive,SoHo,08:00,23:00,4.6,TRUE
948,Rafferty,Chinese,Expensive,Battery Park City,10:00,17:00,4.2,FALSE
949,Charita,French,Medium,East Village,07:00,19:00,3.6,FALSE
950,Rozella,French,Expensive,Morningside Heights,11:00,19:00,4.5,TRUE
951,Kirby,Korean,Cheap,Greenwich Village,10:00,19:00,3.1,FALSE
952,Orlando,French,Cheap,Washington Heights,06:00,20:00,3.9,TRUE
953,Morley,Mixed,Medium,Battery Park City,10:00,16:00,3.9,FALSE
954,Jonell,Mexican,Medium,Washington Heights,11:00,20:00,2.3,TRUE
955,Patrizius,Italian,Cheap,Turtle Bay,11:00,19:00,3.0,TRUE
956,Vittoria,Korean,Medium,West Village,09:00,22:00,4.5,FALSE
957,Tricia,Italian,Cheap,East Village,08:00,19:00,3.2,FALSE
958,Carly,Italian,Medium,Inwood,10:00,20:00,4.7,FALSE
959,Kristel,American,Medium,East Village,07:00,18:00,2.2,FALSE
960,Chelsy,American,Medium,Battery Park City,06:00,19:00,2.6,FALSE
961,Jedd,French,Medium,Greenwich Village,10:00,20:00,3.7,FALSE
962,Allene,Spanish,Cheap,SoHo,08:00,23:00,2.6,TRUE
963,Maison,Mexican,Cheap,Upper East Side,09:00,20:00,2.8,TRUE
964,Patrick,Spanish,Cheap,Harlem,06:00,20:00,2.9,TRUE
965,Carmel,American,Cheap,Upper East Side,06:00,21:00,4.5,TRUE
966,Keriann,Spanish,Medium,Morningside Heights,07:00,20:00,2.3,TRUE
967,Gardener,Japanese,Cheap,Midtown,10:00,17:00,2.7,TRUE
968,Rora,Italian,Expensive,Morningside Heights,11:00,19:00,2.9,FALSE
969,Marinna,Mexican,Medium,Greenwich Village,07:00,19:00,3.2,TRUE
970,Chet,French,Expensive,Gramercy Park,08:00,22:00,2.4,FALSE
971,Taite,French,Cheap,Central Harlem,10:00,18:00,4.9,TRUE
972,Mikael,Mexican,Expensive,Morningside Heights,09:00,19:00,2.8,TRUE
973,Thayne,Mexican,Medium,Morningside Heights,10:00,19:00,3.4,TRUE
974,Helen,Chinese,Cheap,Kips Bay,07:00,19:00,2.1,TRUE
975,Ewart,Spanish,Expensive,TriBeCa,10:00,18:00,3.0,FALSE
976,Neel,Japanese,Cheap,Upper East Side,06:00,18:00,4.9,TRUE
977,Gayle,Japanese,Medium,Greenwich Village,10:00,23:00,2.2,TRUE
978,Cornelius,Italian,Expensive,SoHo,08:00,18:00,4.8,TRUE
979,Boyce,Italian,Cheap,East Village,10:00,17:00,2.8,TRUE
980,Cleve,Korean,Cheap,Inwood,11:00,21:00,4.5,FALSE
981,Rhonda,African,Medium,West Village,10:00,23:00,4.5,TRUE
982,Vergil,American,Expensive,Chelsea,10:00,18:00,4.2,TRUE
983,Waylon,Italian,Cheap,Inwood,09:00,19:00,4.7,TRUE
984,Grantley,Mixed,Cheap,Inwood,11:00,23:00,3.1,FALSE
985,Letty,Spanish,Medium,Upper West Side,08:00,23:00,4.9,FALSE
986,Yulma,French,Cheap,Harlem,07:00,20:00,5.0,TRUE
987,Ambrose,American,Medium,Morningside Heights,10:00,21:00,3.7,TRUE
988,Krishna,Chinese,Cheap,West Village,09:00,19:00,2.2,TRUE
989,Tabbitha,African,Expensive,Lower East Side,08:00,17:00,4.0,FALSE
990,Ram,African,Medium,Kips Bay,07:00,18:00,3.5,FALSE
991,Bartram,African,Expensive,Battery Park City,06:00,16:00,4.5,TRUE
992,Hyacinthie,Chinese,Cheap,West Village,09:00,23:00,3.9,TRUE
993,Fallon,Spanish,Medium,Inwood,08:00,21:00,2.6,TRUE
994,Arlyne,French,Cheap,Upper West Side,10:00,22:00,3.4,FALSE
995,Gareth,Mexican,Expensive,Midtown,08:00,18:00,4.0,TRUE
996,Dori,French,Cheap,Turtle Bay,09:00,21:00,4.5,TRUE
997,Adorne,Mexican,Expensive,Harlem,07:00,18:00,3.8,FALSE
998,Michaela,Mexican,Cheap,Greenwich Village,08:00,23:00,4.6,FALSE
999,Farrand,Chinese,Medium,Battery Park City,09:00,23:00,4.0,TRUE
1000,Mufi,American,Cheap,Central Harlem,08:00,20:00,3.2,FALSE